contig	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.58	PSC.63	PSC.61	PSC.52	PSC.54	PSC.59	PSC.69	PSC.67	PSC.78	PSC.71
627	Phel_contig_15966	26.3162645122681	2.19322757199826	0.558262807167868	3.92866503703651	8.54187203689724e-05	0.000605190297754935	3	12	11	19	6	13	28	60	38	72
628	Phel_contig_15975	135.605564619406	2.53482887329286	0.493181881529536	5.13974452068563	2.7511226736929e-07	4.04380811387916e-06	40	25	33	36	86	115	267	260	65	399
629	Phel_contig_1601	145.876977272086	3.17723166477681	0.828868339101838	3.833216344371	0.000126478626013947	0.00085106117796659	24	11	6	18	108	87	326	117	24	663
630	Phel_contig_16011	106.161810543559	2.89788059928573	0.82457852640536	3.51437795975436	0.000440785158509119	0.00246647293348998	15	2	6	103	12	79	69	307	358	98
631	Phel_contig_16012	68.9038926316525	2.58381480190869	0.874031635993811	2.9562028369497	0.00311452192696584	0.012599951909955	12	8	18	52	17	99	25	14	359	14
632	Phel_contig_16038	14.7698015234394	2.19436086006513	0.680076865340951	3.22663653462907	0.00125254457086703	0.00595481653211479	6	4	9	5	4	33	12	25	39	3
633	Phel_contig_16067	161.328777252606	2.18229067542208	0.546954572384873	3.9898938332423	6.61028763923668e-05	0.000485159053359909	134	45	23	51	58	111	361	331	83	378
634	Phel_contig_16068	65.9837628851728	5.42934930506206	0.904959937728655	5.99954658621585	1.97869256938511e-09	4.68439953403733e-08	8	0	1	4	3	36	220	77	8	252
635	Phel_contig_16083	6.67837589690501	3.77889842050678	0.903984439835637	4.18026932100055	2.91164045533072e-05	0.000241035484914124	0	2	0	1	2	6	17	23	8	7
636	Phel_contig_16087	32.0715675401082	2.20870443166373	0.615730045429909	3.58713115927548	0.000334336173644523	0.00195494589658151	9	22	5	16	10	13	17	56	103	61
637	Phel_contig_161	1060.50223847206	3.39163816143266	0.41398106443984	8.19273742875631	2.55350837031222e-16	2.409696197512e-14	310	169	165	124	219	2830	1584	1868	672	2125
638	Phel_contig_16113	29.2842174609541	2.24354693546407	0.937486903305227	2.39315016300939	0.0167044028780841	0.0492319352470629	43	2	5	1	1	75	13	68	18	62
639	Phel_contig_16151	85.4640111862248	5.17300491725557	0.948615140873816	5.45321774275125	4.94664364487819e-08	8.5412884993964e-07	0	1	4	20	0	368	44	155	136	69
640	Phel_contig_16177	99.4174038521972	3.29050340850587	0.780375636581076	4.21656347822694	2.4805348446836e-05	0.000209691993806565	10	14	9	32	38	10	42	189	97	553
641	Phel_contig_16179	17.1816494356136	3.84099363143556	0.666884240836566	5.75961073336696	8.43081363924914e-09	1.72930304216991e-07	3	5	1	2	1	35	48	33	16	16
642	Phel_contig_1619	7.60985501385251	2.47975569649165	1.02085414036053	2.42909892652822	0.0151364016421403	0.0455012856796912	8	0	2	1	1	3	18	17	21	1
643	Phel_contig_16193	59.4917061178982	3.71283469831408	0.678650266034227	5.47091025250821	4.47729998631878e-08	7.80526356819576e-07	1	16	9	9	11	223	43	101	19	135
644	Phel_contig_16195	4.87805923660051	2.96285670864292	1.0832079369293	2.73526126206395	0.00623307822336739	0.0221586134669299	0	1	1	4	0	7	1	14	17	3
645	Phel_contig_16197	6.36188024028217	5.61861830200726	1.79921476728703	3.12281691111248	0.00179129141767353	0.00800850767388241	0	0	0	1	0	25	0	0	28	1
646	Phel_contig_162	6157.5359849513	2.96015285603517	0.544842485564932	5.43304337393196	5.5400934337012e-08	9.42821911967009e-07	3722	831	773	759	1320	14454	7345	11247	3614	15143
647	Phel_contig_16213	119.447555617271	3.24289321053285	0.642719435215722	5.045581373223	4.52144408111223e-07	6.26638486672454e-06	37	10	4	51	22	89	355	229	248	70
648	Phel_contig_16230	105.702021848882	5.37985715465062	1.02178835097014	5.26513846976497	1.40083732570798e-07	2.18678672246361e-06	5	2	0	19	1	19	42	153	56	740
649	Phel_contig_16243	98.6391129604799	6.73141891973448	0.846375795857725	7.95322710394004	1.81714792159518e-15	1.49203764994301e-13	2	4	1	0	3	200	18	307	47	411
650	Phel_contig_16260	24.8443471442699	3.80808819258222	1.04057693838979	3.65959310848744	0.000252616045330641	0.00153795626134894	3	0	0	15	0	29	39	14	97	25
651	Phel_contig_16267	41.9370425546483	2.51706545063881	0.423470257742696	5.943901382959	2.78317078617044e-09	6.3885992927821e-08	9	19	23	7	8	52	63	73	69	78
652	Phel_contig_16285	7.17841544242734	3.25838129850981	1.1399773713848	2.85828594523034	0.00425936373871476	0.0162517180528976	6	0	1	0	0	2	13	19	3	27
653	Phel_contig_16288	12.7857457592161	4.45412382057133	0.798888195396117	5.57540322443094	2.46957166191379e-08	4.58143471860021e-07	3	1	1	0	1	11	23	54	12	24
654	Phel_contig_16290	57.9847302839273	3.34522756666578	0.771982033544361	4.3332971770172	1.46892609977411e-05	0.000133475337812307	27	3	5	2	19	127	25	215	16	157
655	Phel_contig_16296	1171.59425227744	2.83968640487884	0.46581500801424	6.09616769752517	1.08641443335999e-09	2.74410515519125e-08	262	206	214	663	208	1077	1344	1659	3594	1806
656	Phel_contig_16308	18.0343413606963	2.86513370831584	0.552862966586096	5.18235780198467	2.19098393351929e-07	3.29532713587091e-06	10	5	3	4	1	19	35	31	27	36
657	Phel_contig_16335	12.4514325517243	2.37024781690523	0.584553383448712	4.05480129619879	5.01769375352704e-05	0.000383171904561276	3	2	2	11	4	18	21	31	19	11
658	Phel_contig_1636	2977.7627299559	2.20583778637427	0.312150550524706	7.06658304035149	1.58795164245599e-12	7.4796100067017e-11	1853	972	996	940	865	5105	4766	4976	3932	4055
659	Phel_contig_1638	8580.38118546438	6.02261667573671	0.483356724779258	12.4599832111308	1.23396593524639e-35	7.45260581958367e-33	373	292	274	217	227	33062	5631	18422	5700	17529
660	Phel_contig_16392	4.27669233861285	3.86553008773405	1.13923136795657	3.39310362799054	0.000691054898879458	0.00361113055984347	0	2	0	1	0	6	8	20	3	4
661	Phel_contig_16393	76.5724323893017	5.45090495393295	1.03109836628294	5.28650333680887	1.24676543109646e-07	1.97693062347372e-06	0	0	1	15	3	41	135	41	28	450
662	Phel_contig_164	1357.51408595055	5.85250459245149	0.660475985775566	8.86104070169815	7.9270917184518e-19	1.05093901816626e-16	121	67	24	14	15	2317	2945	1427	857	4715
663	Phel_contig_1640	1212.54406014268	4.89279865975882	0.398974104601374	12.2634491896344	1.4231082039889e-34	8.22919888681072e-32	113	101	68	60	81	3561	1207	2247	1064	2997
664	Phel_contig_16418	36.9422275122741	2.00745349562863	0.416369842371354	4.82132299543014	1.4260922897399e-06	1.71118482342388e-05	14	12	19	16	18	33	79	60	68	33
665	Phel_contig_1642	145.78477821176	2.01413859912334	0.526133841711619	3.82818674535542	0.000129090796393722	0.000864571134644796	65	39	81	58	66	66	451	218	232	93
666	Phel_contig_16431	38.9102629690177	3.30186317713346	0.73307479522009	4.50412863552639	6.66458301711696e-06	6.69226373886617e-05	11	1	0	22	5	35	43	97	97	68
667	Phel_contig_16442	7.07070738170624	3.57980743495167	0.900239701344934	3.97650473490953	6.99356070466958e-05	0.000509983882027126	0	1	1	1	3	8	18	11	3	21
668	Phel_contig_1645	332.260778299452	4.43982741710596	0.527449520025046	8.41753997026129	3.8447212289653e-17	4.05007106824879e-15	69	26	16	22	22	307	810	401	356	1049
669	Phel_contig_16460	11.3957177906555	4.59063917819181	1.04205759304381	4.40536032637385	1.05608182222037e-05	0.000100217150015033	1	0	0	2	2	14	3	7	21	57
670	Phel_contig_16462	32.4740853426974	3.35065881339233	0.763939514599525	4.38602631407125	1.15440162096294e-05	0.000108411635295545	7	5	3	4	13	10	26	46	17	188
671	Phel_contig_16467	10.8018488754645	2.46650842560279	0.876242152996177	2.81487077193095	0.00487968517835516	0.0181422823224811	4	0	0	13	1	12	10	20	22	23
672	Phel_contig_16474	10.035075549313	2.20325003834117	0.723426692090057	3.04557471051524	0.00232236073062466	0.00992251531786148	3	2	1	4	10	4	26	26	15	8
673	Phel_contig_1648	196.28668103099	7.35090860448859	0.952813810576436	7.71494758250976	1.21031965060948e-14	8.70213424980544e-13	2	0	0	11	0	135	712	110	226	545
674	Phel_contig_16489	576.06546363908	6.48475506090034	1.48560066643742	4.3650728001161	1.27080428596154e-05	0.000117756286682109	9	1	2	30	30	6	63	861	15	4708
675	Phel_contig_16506	11.994785594428	3.72733006590759	0.849369024878687	4.38835177258784	1.14212935883828e-05	0.000107328122848593	1	0	2	6	0	32	20	8	15	25
676	Phel_contig_16512	30.4926423165278	4.58892720064314	0.704677125871939	6.51209899138557	7.41078519214934e-11	2.43249178686274e-09	8	0	0	3	2	89	38	79	42	31
677	Phel_contig_1652	1630.16908818308	4.26286598058758	0.544240274767237	7.83269114438607	4.77536395922803e-15	3.67782618672788e-13	240	93	129	173	239	6710	845	2438	1085	3372
678	Phel_contig_16534	124.982560249655	2.95894861826073	0.445389043945588	6.64351460477825	3.06290114022673e-11	1.1040255595369e-09	57	26	17	26	26	110	335	285	131	185
679	Phel_contig_16544	36.1425339971998	3.12410270139275	0.696535922541693	4.48519968646089	7.28456805443843e-06	7.2308250760967e-05	4	6	4	15	12	56	32	18	155	24
680	Phel_contig_16564	8.91832818938521	2.4175470984544	0.851865874615704	2.8379433552788	0.00454052397151502	0.0171201942977019	2	4	2	7	0	10	14	9	31	3
681	Phel_contig_16568	22.0867881015407	3.98271654687453	0.900636602451229	4.42211268788646	9.77404539003215e-06	9.37328883593132e-05	6	1	1	5	1	21	1	63	87	30
682	Phel_contig_16579	241.865083693889	2.57799036272523	0.634547502938927	4.06272241366515	4.85036960210629e-05	0.000372965332282516	56	72	98	78	67	412	74	212	1036	122
683	Phel_contig_16585	20.294996401173	2.63476762199659	0.688962176176473	3.82425583450566	0.000131167660668236	0.000876105844591133	11	1	3	12	3	29	23	23	67	16
684	Phel_contig_16590	227.177997657127	4.50400972528156	0.792180764996798	5.68558329650906	1.30366922421724e-08	2.56561348122927e-07	53	2	3	30	14	59	787	594	227	395
685	Phel_contig_16591	3.95989153113112	5.52930584034773	1.49225976360239	3.70532394909564	0.000211120728432314	0.00132278617615272	0	0	0	0	0	12	5	0	6	12
686	Phel_contig_16611	10.4034401086214	2.91629454416239	0.831594054341431	3.50687276915647	0.000453405881449322	0.00252668957269421	5	7	0	0	1	7	20	26	10	26
687	Phel_contig_16631	1.5772263934326	4.20814520295336	1.45985542858503	2.88257667201478	0.00394437130795224	0.0152598040437759	0	0	0	0	0	3	1	3	3	5
688	Phel_contig_16632	11.2016325011744	3.96480090096597	1.24171710163961	3.19299854671463	0.00140803655174751	0.00654594892292062	6	0	0	1	0	1	29	19	2	49
689	Phel_contig_16651	17.2236494224266	2.49030933206584	0.663724116951968	3.75202477725554	0.000175412123033991	0.00112869661308595	9	2	11	3	2	25	39	20	10	40
690	Phel_contig_16653	36.4123279890784	2.47858946388487	0.591774795308589	4.1883998499672	2.80928233922933e-05	0.000233520598653886	16	10	4	19	11	15	113	83	27	54
691	Phel_contig_16667	88.6469391580957	2.37467571053085	0.561018717903872	4.23279230219506	2.30807640613573e-05	0.000197136708252536	23	33	31	34	34	66	57	135	51	413
692	Phel_contig_16671	99.0997669663303	7.08962891768811	1.48758145498032	4.76587610981068	1.88034778744357e-06	2.18580377104967e-05	0	4	1	0	3	298	0	148	83	408
693	Phel_contig_16695	16.9885468052283	2.23586553762773	0.823940962045528	2.71362347622205	0.00665517610402821	0.0233476669879023	19	2	3	6	1	15	21	35	4	62
694	Phel_contig_16715	28.2245335040159	3.48526702455875	1.05620628647856	3.29979765238737	0.000967545632987829	0.00479896952232986	17	1	2	2	2	7	76	7	3	142
695	Phel_contig_16725	21.9515281391764	3.18776977294334	0.795934903580323	4.00506342742845	6.20008426232918e-05	0.00046002153994426	5	3	2	4	10	16	66	55	1	52
696	Phel_contig_16728	18.9134160950478	2.28626299106679	0.847564007302822	2.69745172207383	0.0069872415550974	0.0242837916859894	13	8	11	1	0	10	22	25	71	15
697	Phel_contig_1674	853.663780735579	6.51525525580002	0.842029221332327	7.73756431575029	1.01339422081055e-14	7.36417864523773e-13	46	2	10	35	4	406	3384	682	343	2758
698	Phel_contig_16763	44.099128643897	6.32163188785181	0.865674307152876	7.30255228278991	2.82359532149123e-13	1.55343468922042e-11	1	0	0	2	3	54	128	64	16	141
699	Phel_contig_16771	22.1324695771707	2.76495308656246	0.829352509997867	3.33386955875925	0.000856468125380397	0.00432901073304602	10	1	6	10	3	35	23	5	93	11
700	Phel_contig_16776	11.6093268330061	3.39947191328966	0.721615213861929	4.7109205127431	2.46600410125872e-06	2.7790107463658e-05	2	0	0	6	3	19	14	15	25	25
701	Phel_contig_16799	94.921980285446	2.09105015887267	0.360517223391963	5.80013941968934	6.62598063948987e-09	1.39381502956699e-07	36	32	39	38	50	101	223	126	92	165
702	Phel_contig_16811	90.3723689160055	3.60794312827945	0.691331899205402	5.21882923734074	1.80057675630215e-07	2.75851607005523e-06	4	10	5	51	5	175	90	186	263	67
703	Phel_contig_16816	19.5016726927323	3.25514621164108	0.648597801865665	5.01874382287109	5.201045131295e-07	7.09964864783202e-06	5	3	3	4	5	10	46	41	10	62
704	Phel_contig_16823	86.6672229635683	5.14205319268578	0.761742795201305	6.75037981990613	1.47458619507475e-11	5.65251108741066e-10	5	2	0	17	2	87	176	76	308	102
705	Phel_contig_1683	291.723456887746	3.82271105165194	0.432397593527654	8.84073156019417	9.50938831417813e-19	1.23069597906063e-16	71	24	40	27	43	795	380	599	215	593
706	Phel_contig_16832	64.3121494808114	3.11568522285129	0.73033229806582	4.26611999921506	1.98901824886486e-05	0.000173410479395931	13	2	2	45	11	92	97	79	203	50
707	Phel_contig_16843	40.1376318479899	3.95784039354981	0.564114526133051	7.01602282905283	2.28272772825372e-12	1.04268864199125e-10	4	2	1	8	12	90	34	113	37	96
708	Phel_contig_16851	40.1219788172255	2.27858124228413	0.639752597858716	3.56166000718192	0.000368517410605987	0.00212104324130655	20	20	11	14	8	22	35	33	33	191
709	Phel_contig_16853	19.9113682551315	2.80455076443182	0.635395673174877	4.41386506524091	1.0154126177951e-05	9.68651601489477e-05	1	14	4	5	3	11	21	56	34	50
710	Phel_contig_16855	32.3280575651604	4.48512305008351	0.993571125137562	4.5141439164333	6.35730373710922e-06	6.43736218208474e-05	1	2	1	11	0	49	8	39	172	11
711	Phel_contig_16866	193.290681333331	3.17083524983532	0.598423315965307	5.29864924250235	1.16662499339281e-07	1.86399377251204e-06	51	54	35	27	40	33	686	325	231	321
712	Phel_contig_16884	6.88284987417614	5.73309989321715	1.40361381853268	4.08452796454401	4.41665075229559e-05	0.0003453366657052	1	0	0	0	0	0	27	13	4	19
713	Phel_contig_16886	26.9393942100605	2.64983113674011	0.884427069387034	2.99609908884473	0.00273457557990337	0.0113362256117471	5	3	7	20	5	28	8	30	140	3
714	Phel_contig_16889	25.3253024681149	3.0215094079512	0.485766632260673	6.22008431062797	4.96887809114128e-10	1.36684381337083e-08	11	6	3	2	8	40	37	70	23	50
715	Phel_contig_16928	21.4124873710442	2.32278158552832	0.588896689633949	3.94429384035446	8.00354727201294e-05	0.000571820209670788	5	1	8	12	13	20	22	38	64	23
716	Phel_contig_16959	64.7171114842426	2.60648977255754	0.790138962948537	3.29877388001597	0.000971080993517939	0.00481518687134292	51	12	4	12	18	312	48	69	56	16
717	Phel_contig_16971	10.7351495717793	4.18539278651028	0.777841736155412	5.38077682382685	7.41650945673281e-08	1.23281892363966e-06	1	1	1	3	0	15	13	16	21	30
718	Phel_contig_16981	5.50642423464051	2.64761193484923	0.960172540792608	2.75743350529861	0.00582570606646898	0.0209566198355022	4	0	2	0	2	19	5	4	4	11
719	Phel_contig_16985	120.876610965511	4.41155431380212	0.622408271088396	7.08787867823109	1.3618327210915e-12	6.52767014000436e-11	4	5	3	37	11	248	77	381	160	277
720	Phel_contig_16986	28.9247603464482	2.56336661615299	0.567139247785853	4.51981876789612	6.18925913932315e-06	6.28593740241123e-05	0	11	11	9	15	39	18	89	52	48
721	Phel_contig_1699	674.431213018414	4.19115157382672	0.834417131029951	5.02284938547873	5.09104684156647e-07	6.97753257993412e-06	246	12	17	20	73	196	503	4438	716	1205
722	Phel_contig_16997	9.83811268688173	2.18866263423927	0.62108274877382	3.52394691135806	0.00042516942623511	0.00239437518985036	4	8	2	2	3	16	10	16	24	9
723	Phel_contig_1700	555.312666967592	4.17087612590009	0.787284558601958	5.29779998899843	1.17206247234916e-07	1.86960807134535e-06	201	8	14	30	54	202	565	3182	614	1090
724	Phel_contig_17007	22.6265350216604	2.27174859760623	0.501857678666793	4.52667896532186	5.99178583047407e-06	6.10820537511719e-05	12	5	6	6	13	40	52	42	15	26
725	Phel_contig_17009	93.1870898754736	5.10129488043264	0.948346079555367	5.37914901575213	7.48387450675488e-08	1.24249689275861e-06	10	6	3	7	2	8	33	199	16	652
726	Phel_contig_17021	56.1596358789177	2.01582678042722	0.568355882339022	3.5467685706555	0.000389987013507719	0.00222575956596237	24	21	35	8	31	49	29	107	191	49
727	Phel_contig_17035	90.1817304670217	3.62793326586931	0.96872884398674	3.74504515725865	0.00018036133166486	0.00115408651136157	7	34	4	25	3	61	542	10	27	56
728	Phel_contig_17081	27.7251417351597	2.52161153057261	0.755813479603369	3.33628811687228	0.000849051215532949	0.00429871720114651	7	0	28	4	3	39	34	63	55	34
729	Phel_contig_17087	188.938370290182	3.68104688567009	0.716460347840172	5.1378236028929	2.77938587006106e-07	4.08093728668392e-06	38	2	10	28	75	75	338	970	175	279
730	Phel_contig_171	16054.3089526408	4.39501089815911	0.635527770190013	6.91552927237951	4.66119775463389e-12	1.98561179585329e-10	4212	1456	581	589	781	14092	47309	29814	9852	42175
731	Phel_contig_17112	9.19754049962563	2.56568217178495	0.808902764166858	3.17180542018237	0.0015149447443934	0.00695257822747784	8	0	2	2	2	3	20	14	16	20
732	Phel_contig_17118	15.0511187039256	3.64575653423944	0.701234627702037	5.19905376918802	2.00305581660213e-07	3.03112756033479e-06	3	2	2	3	2	5	40	52	17	23
733	Phel_contig_17120	72.5593087032282	2.4360773675899	0.777924943816933	3.13150694929147	0.00173911670146225	0.00781380620141196	37	29	11	31	13	33	33	137	10	397
734	Phel_contig_17127	25.2148121805548	6.06333529045851	1.05792597133073	5.73134175242116	9.96392814844053e-09	2.01277309277481e-07	1	1	0	2	0	107	6	16	27	70
735	Phel_contig_17129	73.4018338303958	2.57482921923451	0.860517758844147	2.99218603308435	0.00276987416085283	0.0114493748963739	24	15	14	43	18	123	17	13	375	16
736	Phel_contig_17134	13.9534017863111	2.64701316472818	0.783671740752275	3.37770654099026	0.000730930386839207	0.00377881416273844	2	8	1	8	2	8	8	51	7	51
737	Phel_contig_17149	43.2086704423124	2.38455827451548	0.586928851106853	4.06277229347065	4.84933290787504e-05	0.000372965332282516	35	8	3	17	11	42	111	63	42	76
738	Phel_contig_17153	5.60670190173097	3.4709403977456	0.925282997421998	3.751220337363	0.000175975965345115	0.00113145843060079	3	1	0	0	1	6	6	20	13	6
739	Phel_contig_1716	339.692196424054	2.98473308797757	0.679992694752166	4.38936051962353	1.13684466465287e-05	0.000106873622607872	266	20	30	25	56	896	556	561	362	417
740	Phel_contig_17167	12.9475015832523	2.39880808770405	0.672964149732678	3.56454067970327	0.000364493920454818	0.00210211864071458	1	9	8	1	3	13	9	34	31	19
741	Phel_contig_17191	15.0588424434474	3.29493815916986	0.675738454502263	4.87605542827491	1.08228209298741e-06	1.3351912266551e-05	2	1	2	9	1	21	26	26	39	14
742	Phel_contig_17200	104.804286563013	3.04434602971485	0.503939382891198	6.04109568148623	1.53071167786488e-09	3.72774928145265e-08	20	17	16	48	22	197	100	100	331	114
